"","test","model","roi","class","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy"
"119","primary","agnostic","IWP08-reg007","Lymphoid",0.845982594616474,0.951372352425116,0.843422114608555,0.952267452800602,0.843422114608555,0.845982594616474,0.84470041426695,0.23642279534906,0.200009569835877,0.237140533039858,0.898677473520795
"120","primary","agnostic","IWP08-reg008","Lymphoid",0.865514650638618,0.933493025221925,0.70935960591133,0.973691945914168,0.70935960591133,0.865514650638618,0.779695431472081,0.157925961082107,0.136687233032748,0.192691029900332,0.899503837930271
"121","primary","agnostic","IWP08-reg009","Lymphoid",0.81145071028842,0.952021993614757,0.776999175597692,0.960798353172827,0.776999175597692,0.81145071028842,0.793851337123605,0.170821383925289,0.138613133318626,0.178395470255166,0.881736351951589
"122","primary","agnostic","IWP09-reg002","Lymphoid",0.771428571428571,0.962115796997856,0.127058823529412,0.998304725577453,0.127058823529412,0.771428571428571,0.218181818181818,0.007097232079489,0.00547500760417723,0.0430903376254689,0.866772184213214
"123","primary","agnostic","IWP09-reg003","Lymphoid",0.537414965986395,0.976109076109076,0.212080536912752,0.994361291927526,0.212080536912752,0.537414965986395,0.304138594802695,0.0118243243243243,0.00635456885456885,0.0299629987129987,0.756762021047735
"124","primary","agnostic","IWP09-reg004","Lymphoid",0.838709677419355,0.959301764876073,0.13347022587269,0.9987449169135,0.13347022587269,0.838709677419355,0.230292294065545,0.00741875269228928,0.00622217967740392,0.046618484659934,0.899005721147714
"125","primary","agnostic","IWP09-reg005","Lymphoid",0.692307692307692,0.978958630527817,0.0768136557610242,0.999205797676958,0.0768136557610242,0.692307692307692,0.138284250960307,0.00252247590712114,0.00174632947416079,0.022734622598797,0.835633161417755
"126","primary","agnostic","IWP09-reg006","Lymphoid",0.847058823529412,0.973704245973646,0.138195777351248,0.999218703047058,0.138195777351248,0.847058823529412,0.237623762376238,0.00495337995337995,0.0041958041958042,0.0303613053613054,0.910381534751529
"127","primary","agnostic","IWP10-reg001","Lymphoid",0.549828178694158,0.996600254980876,0.540540540540542,0.996724836241812,0.540540540540541,0.549828178694158,0.545144804088586,0.00722191889611357,0.00397081451332705,0.00734600684965504,0.773214216837517
"128","primary","agnostic","IWP10-reg002","Lymphoid",0.734567901234568,0.995574937471943,0.632978723404258,0.997237746515064,0.632978723404255,0.734567901234568,0.68,0.010282450015868,0.00755315772770549,0.0119327197715011,0.865071419353255
"129","primary","agnostic","IWP10-reg003","Lymphoid",0.678048780487805,0.99464988569139,0.379781420765028,0.998438535061985,0.379781420765027,0.678048780487805,0.486865148861646,0.00480836890744476,0.0032603086738284,0.00858469765914528,0.836349333089598
"130","primary","agnostic","IWP10-reg004","Lymphoid",0.754658385093168,0.993564285372506,0.474609375,0.998101326667948,0.474609375,0.754658385093168,0.58273381294964,0.00764482431149098,0.00576923076923077,0.0121557454890788,0.874111335232837
"131","primary","agnostic","IWP10-reg005","Lymphoid",0.617594254937163,0.995277790094444,0.617594254937162,0.995277790094444,0.617594254937163,0.617594254937163,0.617594254937163,0.0121980596982239,0.00753345159100366,0.0121980596982239,0.806436022515804
"132","primary","agnostic","IWP10-reg006","Lymphoid",0.54,0.994254096616301,0.470588235294119,0.995643114226179,0.470588235294118,0.54,0.50291036088475,0.00936965636785271,0.00505961443864046,0.010751680682111,0.767127048308151
"133","primary","agnostic","IWP10-reg007","Lymphoid",0.99390243902439,0.942174796747967,0.222677595628415,0.999892148403796,0.222677595628415,0.99390243902439,0.363839285714286,0.0163934426229508,0.0162934826069572,0.0731707317073171,0.968038617886179
"134","primary","agnostic","IWP11-reg003","Lymphoid",0.609271523178808,0.970397286821705,0.429505135387489,0.98548514072033,0.429505135387488,0.609271523178808,0.503833515881709,0.0352886188361767,0.0215003505491937,0.0500584248656228,0.789834405000257
"135","primary","agnostic","IWP11-reg004","Lymphoid",0.574074074074074,0.991924479964356,0.348314606741572,0.996781956570405,0.348314606741573,0.574074074074074,0.433566433566434,0.00746248030734363,0.00428401647273431,0.0122992730991404,0.782999277019215
"136","primary","agnostic","IWP11-reg005","Lymphoid",0.605815831987076,0.993960813917579,0.680580762250454,0.991646982301188,0.680580762250454,0.605815831987076,0.641025641025641,0.020798333445333,0.012599959680129,0.0185135407566696,0.799888322952327
"137","primary","agnostic","IWP11-reg006","Lymphoid",0.75,0.975169300225734,0.380281690140845,0.994818652849741,0.380281690140845,0.75,0.504672897196262,0.0199115044247788,0.0149336283185841,0.0392699115044248,0.862584650112867
"138","recurrent","agnostic","IWR05-reg001","Lymphoid",0.894736842105263,0.952634001422654,0.0826580226904376,0.999473198999078,0.0826580226904376,0.894736842105263,0.1513353115727,0.00474742847624204,0.0042476991629534,0.051388831049848,0.923685421763958
"139","recurrent","agnostic","IWR05-reg002","Lymphoid",0.951807228915663,0.956535334584115,0.0593984962406015,0.9998547303432,0.0593984962406015,0.951807228915663,0.111818825194621,0.00287545470292742,0.00273687857266586,0.0460765633119695,0.954171281749889
"140","recurrent","agnostic","IWR05-reg003","Lymphoid",0.870967741935484,0.973725934314836,0.104247104247104,0.999534991862358,0.104247104247104,0.870967741935484,0.186206896551724,0.00349847646992439,0.00304706015122447,0.0292292066358199,0.92234683812516
"141","recurrent","agnostic","IWR05-reg004","Lymphoid",0.841463414634146,0.971149506801625,0.133591481122943,0.999137730905714,0.133591481122943,0.841463414634146,0.230576441102757,0.00525876996087988,0.00442506252805746,0.0331238376194446,0.906306460717885
"142","recurrent","agnostic","IWR05-reg005","Lymphoid",0.788990825688073,0.925874072952929,0.0420537897310513,0.999060917850727,0.0420537897310513,0.788990825688073,0.0798514391829155,0.00410747258544673,0.00324075818668275,0.0770622150205374,0.857432449320501
"143","recurrent","agnostic","IWR05-reg006","Lymphoid",0.849420849420849,0.96081967722877,0.148648648648649,0.998739414312496,0.148648648648649,0.849420849420849,0.253018976423232,0.00798938861126535,0.00678635326053427,0.0456536492072305,0.90512026332481
"144","recurrent","agnostic","IWR05-reg007","Lymphoid",0.842105263157895,0.906673901247965,0.110344827586207,0.997611940298507,0.110344827586207,0.842105263157895,0.195121951219512,0.0135593220338983,0.0114183764495986,0.103479036574487,0.87438958220293
"145","recurrent","agnostic","IWR05-reg008","Lymphoid",0.816455696202532,0.974115022473016,0.140522875816993,0.999024258941489,0.140522875816993,0.816455696202532,0.239776951672862,0.00515682626717582,0.00421032018016254,0.0299618133751102,0.895285359337774
"146","recurrent","agnostic","IWR05-reg009","Lymphoid",0.879120879120879,0.978219507310234,0.155339805825243,0.999437282586454,0.155339805825243,0.879120879120879,0.264026402640264,0.00453571250560734,0.00398743956536909,0.0256691422020635,0.928670193215557
"147","recurrent","agnostic","IWR06-reg001","Lymphoid",0.120525451559934,0.996578272027374,0.948320413436692,0.685052334470187,0.948320413436692,0.120525451559934,0.213869463869464,0.34251968503937,0.0412823397075366,0.0435320584926884,0.558551861793654
"148","recurrent","agnostic","IWR06-reg002","Lymphoid",0.612021857923497,0.984655182550415,0.300268096514746,0.995778583744575,0.300268096514745,0.612021857923497,0.402877697841727,0.0106444858073523,0.00651465798045603,0.021696137738483,0.798338520236956
"149","recurrent","agnostic","IWR06-reg003","Lymphoid",0.612244897959184,0.985980382443278,0.174927113702624,0.998094378416328,0.174927113702624,0.612244897959184,0.272108843537415,0.00483139420232696,0.00295799645040426,0.0169098797081444,0.799112640201231
"150","recurrent","agnostic","IWR06-reg004","Lymphoid",0.236994219653179,0.989153359445616,0.532467532467532,0.961346998535871,0.532467532467532,0.236994219653179,0.328,0.0495418098510882,0.0117411225658648,0.0220504009163803,0.613073789549398
"151","recurrent","agnostic","IWR06-reg005","Lymphoid",0.808510638297872,0.976438356164384,0.445486518171161,0.995429616087751,0.445486518171161,0.808510638297872,0.574452003023432,0.0228766123144317,0.0184959844244342,0.0415186176685325,0.892474497231128
"152","recurrent","agnostic","IWR06-reg006","Lymphoid",0.570902394106814,0.952394499762921,0.235920852359208,0.988532900241154,0.235920852359209,0.570902394106814,0.3338718362951,0.0251005408403827,0.0143299588591504,0.0607405352933019,0.761648446934867
"153","recurrent","agnostic","IWR06-reg007","Lymphoid",0.621951219512195,0.972297976173389,0.569196428571429,0.977630249675278,0.569196428571429,0.621951219512195,0.594405594405594,0.0555781482987664,0.0345668971126474,0.0607292937508472,0.797124597842792
"154","recurrent","agnostic","IWR07-reg001","Lymphoid",0.884615384615385,0.952669902912621,0.190871369294606,0.998473670821674,0.190871369294606,0.884615384615385,0.313993174061433,0.012464046021093,0.011025886864813,0.0577660594439118,0.918642643764003
"155","recurrent","agnostic","IWR07-reg002","Lymphoid",0.615384615384615,0.952066783358018,0.118811881188119,0.995775242923532,0.118811881188119,0.615384615384615,0.199170124481328,0.0103930712858095,0.00639573617588274,0.0538307794803464,0.783725699371317
"156","recurrent","agnostic","IWR07-reg003","Lymphoid",0.857142857142857,0.988939492517892,0.260869565217392,0.999342537804076,0.260869565217391,0.857142857142857,0.4,0.00453367875647668,0.0038860103626943,0.0148963730569948,0.923041174830375
"157","recurrent","agnostic","IWR07-reg004","Lymphoid",0.634920634920635,0.967696567485606,0.098159509202454,0.99791515591008,0.098159509202454,0.634920634920635,0.170031880977683,0.00550723370776695,0.00349665632239171,0.0356221862843656,0.80130860120312
"158","recurrent","agnostic","IWR07-reg005","Lymphoid",0.642857142857143,0.962110960757781,0.138461538461538,0.996496145760336,0.138461538461538,0.642857142857143,0.227848101265823,0.00938337801608579,0.00603217158176944,0.0435656836461126,0.802484051807462
"159","recurrent","agnostic","IWR08-reg001","Lymphoid",0.87962962962963,0.955581395348837,0.332167832167832,0.996846191169335,0.332167832167832,0.87962962962963,0.482233502538071,0.0245009074410163,0.021551724137931,0.0648820326678766,0.917605512489233
"160","recurrent","agnostic","IWR08-reg002","Lymphoid",0.88235294117647,0.942332378789375,0.278121137206428,0.996866186148543,0.278121137206428,0.88235294117647,0.422932330827068,0.0245617414756309,0.021672124831439,0.0779233288383741,0.912342659982923
"161","recurrent","agnostic","IWR08-reg003","Lymphoid",0.428571428571429,0.957122093023256,0.549618320610687,0.932059447983015,0.549618320610687,0.428571428571429,0.481605351170569,0.10880829015544,0.0466321243523316,0.0848445595854922,0.692846760797342
"162","recurrent","agnostic","IWR08-reg004","Lymphoid",0.696610169491525,0.961890606420927,0.390684410646388,0.989057341973346,0.390684410646388,0.696610169491525,0.500609013398295,0.0338885697874785,0.0236071223434808,0.0604250430786904,0.829250387956227
"163","recurrent","agnostic","IWR08-reg005","Lymphoid",0.594285714285714,0.968586387434555,0.429752066115702,0.983587609801202,0.429752066115702,0.594285714285714,0.498800959232614,0.0383099824868652,0.0227670753064799,0.0529772329246935,0.781436050860135
"164","recurrent","agnostic","IWR08-reg006","Lymphoid",0.491666666666667,0.975255102040816,0.378205128205128,0.984294541709578,0.378205128205128,0.491666666666667,0.427536231884058,0.0297029702970297,0.0146039603960396,0.0386138613861386,0.733460884353741
"165","recurrent","agnostic","IWR08-reg007","Lymphoid",0.728915662650602,0.974948296718305,0.158584534731324,0.998202157411107,0.158584534731324,0.728915662650602,0.260495156081808,0.00643585468925678,0.00469119528554259,0.0295816694451983,0.851931979684454
"166","recurrent","agnostic","IWR09-reg001","Lymphoid",0.904761904761905,0.975854996581681,0.414713015359742,0.998157971039211,0.414713015359741,0.904761904761905,0.568736141906874,0.0185582194583095,0.0167907699860895,0.0404876851321496,0.940308450671793
"167","recurrent","agnostic","IWR09-reg002","Lymphoid",0.970491803278689,0.972166179437559,0.179611650485437,0.999809447185112,0.179611650485437,0.970491803278689,0.303123399897593,0.00623989852492891,0.00605577037173428,0.0337159107183044,0.971328991358124
"168","recurrent","agnostic","IWR09-reg003","Lymphoid",0.985294117647059,0.953656770456191,0.0316784869976359,0.999976272392929,0.0316784869976359,0.985294117647059,0.0613834173156207,0.00153637596023498,0.00151378219611387,0.047785811116132,0.969475444051625
"169","recurrent","agnostic","IWR09-reg004","Lymphoid",0.98671096345515,0.961136023916293,0.189051559516232,0.9998730602012,0.189051559516232,0.98671096345515,0.317307692307692,0.00909860347016504,0.00897769179614292,0.0474880599721903,0.973923493685721
"170","recurrent","agnostic","IWR09-reg005","Lymphoid",0.956521739130435,0.941798376762067,0.0747028862478777,0.999773268336923,0.0747028862478778,0.956521739130435,0.138582677165354,0.0048884165781084,0.00467587672688629,0.0625929861849097,0.949160057946251
"171","recurrent","agnostic","IWR09-reg006","Lymphoid",0.775,0.924198947871832,0.163588390501319,0.995364408962143,0.163588390501319,0.775,0.270152505446623,0.0187705302674801,0.014547160957297,0.0889253871421868,0.849599473935916
"172","recurrent","agnostic","IWR10-reg001","Lymphoid",0.864864864864865,0.951969592259848,0.187134502923977,0.998188405797101,0.187134502923977,0.864864864864865,0.307692307692308,0.0126236779256227,0.0109177755032412,0.0583418628454452,0.908417228562356
"173","recurrent","agnostic","IWR10-reg002","Lymphoid",0.631578947368421,0.975774647887324,0.218181818181818,0.995974698102358,0.218181818181818,0.631578947368421,0.324324324324324,0.0105908584169454,0.00668896321070234,0.0306577480490524,0.803676797627872
"174","recurrent","agnostic","IWR10-reg003","Lymphoid",0.926605504587156,0.983558671340344,0.338926174496644,0.9993216314763,0.338926174496644,0.926605504587156,0.496314496314496,0.00901496981225705,0.00835332065172442,0.0246464312298404,0.95508208796375
"175","recurrent","agnostic","IWR10-reg004","Lymphoid",0.840909090909091,0.987262124002455,0.182266009852217,0.999456226209897,0.182266009852217,0.840909090909091,0.299595141700405,0.00336494340776996,0.00282961150198838,0.015524625267666,0.914085607455773
"176","recurrent","agnostic","IWR10-reg005","Lymphoid",0.515337423312883,0.975607169371089,0.267515923566879,0.991485233886613,0.267515923566879,0.515337423312883,0.352201257861635,0.0169933277731443,0.00875729774812344,0.0327356130108424,0.745472296341986
"177","recurrent","agnostic","IWR10-reg006","Lymphoid",0.688212927756654,0.977408220897396,0.38592750533049,0.993461967788232,0.38592750533049,0.688212927756654,0.494535519125683,0.0202136653600799,0.0139113058181539,0.0360464222580893,0.832810574327025
"178","recurrent","agnostic","IWR10-reg007","Lymphoid",0.410071942446043,0.994019138755981,0.695121951219514,0.98064668397451,0.695121951219512,0.410071942446043,0.515837104072398,0.0321833757814309,0.0131974994211623,0.0189858763602686,0.702045540601012
"179","recurrent","agnostic","IWR10-reg008","Lymphoid",0.649553571428571,0.987274603252592,0.529090909090909,0.992247296429806,0.529090909090909,0.649553571428571,0.583166332665331,0.0215374260852844,0.0139897120330753,0.0264410364886304,0.818414087340582
"180","recurrent","agnostic","IWR10-reg009","Lymphoid",0.876447876447876,0.981421332986878,0.613513513513514,0.995781703137358,0.613513513513513,0.876447876447876,0.721780604133545,0.0325540472599296,0.0285319255907491,0.0465057817998994,0.928934604717377
"181","recurrent","agnostic","IWR11-reg002","Lymphoid",0.714285714285714,0.99493670886076,0.88235294117647,0.984962406015038,0.88235294117647,0.714285714285714,0.789473684210526,0.0504807692307692,0.0360576923076923,0.0408653846153846,0.854611211573237
"182","recurrent","agnostic","IWR11-reg003","Lymphoid",0.846153846153846,0.989498018494055,0.408921933085502,0.99866675554963,0.408921933085502,0.846153846153846,0.551378446115288,0.00851342501637197,0.00720366732154551,0.0176162409954158,0.917825932323951
"183","recurrent","agnostic","IWR11-reg004","Lymphoid",0.580858085808581,0.997079101993683,0.671755725190836,0.995692579025912,0.67175572519084,0.580858085808581,0.623008849557522,0.0101862435285417,0.00591676191756875,0.00880790694547166,0.788968593901132
"184","recurrent","agnostic","IWR11-reg005","Lymphoid",0.84,0.991616766467066,0.782608695652174,0.994236311239193,0.782608695652174,0.84,0.810289389067524,0.0346820809248555,0.0291329479768786,0.0372254335260116,0.915808383233533
"185","recurrent","agnostic","IWR11-reg006","Lymphoid",0.860714285714286,0.994950695021979,0.739263803680981,0.997676912080057,0.739263803680982,0.860714285714286,0.795379537953795,0.0163608741381325,0.0140820380974641,0.0190487320322543,0.927832490368133
"186","recurrent","agnostic","IWR11-reg007","Lymphoid",0.7455919395466,0.996323225646534,0.768831168831171,0.995829548269882,0.768831168831169,0.7455919395466,0.757033248081841,0.0161362435475349,0.0120310531236028,0.015648498150632,0.870957582596567
"187","primary","agnostic","IWP05-reg001","Myeloid",0.592938430113802,0.672975352112676,0.254764292878636,0.897629705731269,0.254764292878636,0.592938430113802,0.356397439270367,0.158635374716475,0.0940610100449012,0.369207980373096,0.632956891113239
"188","primary","agnostic","IWP05-reg002","Myeloid",0.657913165266106,0.699735878782262,0.224787654025601,0.939233735539246,0.224787654025601,0.657913165266106,0.335086937137762,0.116871956459467,0.0768915988050906,0.342063264721529,0.678824522024184
"189","primary","agnostic","IWP05-reg003","Myeloid",0.568924746139936,0.719273645095702,0.338072408662589,0.868780962865732,0.338072408662589,0.568924746139936,0.424119873489915,0.201287974240515,0.114517709645807,0.338737225255495,0.644099195617819
"190","primary","agnostic","IWP05-reg004","Myeloid",0.651940498825635,0.745500722511713,0.500730177819775,0.845458608531559,0.500730177819775,0.651940498825635,0.566417257798076,0.281358172320473,0.183428787211278,0.36632261312858,0.698720610668674
"191","primary","agnostic","IWP05-reg005","Myeloid",0.820570037529161,0.757550494524234,0.558393152954169,0.918704044117647,0.558393152954169,0.820570037529161,0.664558261798168,0.271987419995586,0.223184727433238,0.399691017435445,0.789060266026697
"192","primary","agnostic","IWP05-reg006","Myeloid",0.752744380554104,0.654224084511198,0.269360269360269,0.93984739296312,0.269360269360269,0.752744380554104,0.396748863479818,0.144821843141213,0.109013828606036,0.404713838699909,0.703484232532651
"193","primary","agnostic","IWP05-reg007","Myeloid",0.81999324552516,0.670564084255623,0.396796862232391,0.933755903554561,0.396796862232391,0.81999324552516,0.534801762114537,0.209036357218496,0.171408400988352,0.431980232968585,0.745278664890392
"194","primary","agnostic","IWP05-reg008","Myeloid",0.705033731188376,0.823253102928067,0.568547037161031,0.894164525378915,0.568547037161031,0.705033731188376,0.629476903118195,0.248318342310765,0.175072807401871,0.30793020798433,0.764143417058221
"195","primary","agnostic","IWP05-reg010","Myeloid",0.646179751631236,0.704013062865038,0.394449441089554,0.869598945000388,0.394449441089554,0.646179751631236,0.489867560236158,0.229805552868337,0.148495695075941,0.376463190480797,0.675096407248137
"196","primary","agnostic","IWP06-reg001","Myeloid",0.680819180819181,0.638229634381013,0.180124223602484,0.94483770718232,0.180124223602484,0.680819180819181,0.284878252690981,0.104537622056289,0.0711712182131481,0.395122970079891,0.659524407600097
"197","primary","agnostic","IWP06-reg005","Myeloid",0.622163914184288,0.636872020535387,0.504379379379379,0.739435870143693,0.504379379379379,0.622163914184288,0.557114228456914,0.372634727094956,0.231839880370392,0.459653764306666,0.629517967359837
"198","primary","agnostic","IWP06-reg006","Myeloid",0.642193910602462,0.636377461789978,0.554333643988816,0.71633998116922,0.554333643988816,0.642193910602462,0.595038015206082,0.41324231472806,0.265381698121626,0.478740016954446,0.63928568619622
"199","primary","agnostic","IWP06-reg007","Myeloid",0.698705068095557,0.676111595466434,0.457228431587406,0.851776593991982,0.457228431587406,0.698705068095557,0.552744292842319,0.280832654084896,0.196219198695843,0.429149162956925,0.687408331780996
"200","primary","agnostic","IWP07-reg001","Myeloid",0.462801204819277,0.599926569575327,0.652788104089219,0.40727816550349,0.652788104089219,0.462801204819277,0.541617096276713,0.619085357325999,0.286513449256445,0.438907277050021,0.531363887197302
"201","primary","agnostic","IWP07-reg002","Myeloid",0.539655754303071,0.666898954703833,0.625831702544031,0.583892617449664,0.625831702544031,0.539655754303071,0.579557810801015,0.507971884107663,0.274129950282873,0.438025030001714,0.603277354503452
"202","primary","agnostic","IWP07-reg003","Myeloid",0.436710677382319,0.620774294321098,0.641644702161307,0.414790517369912,0.641644702161307,0.436710677382319,0.519704538661885,0.608585527752304,0.265775798069785,0.414210227520852,0.528742485851708
"203","primary","agnostic","IWP07-reg004","Myeloid",0.471892728210418,0.569641764665896,0.502905150753769,0.538976074093131,0.502905150753769,0.471892728210418,0.486905621650386,0.479882619148635,0.22645311837081,0.4502899165606,0.520767246438157
"204","primary","agnostic","IWP07-reg006","Myeloid",0.468297455968689,0.61426003594967,0.426407697790449,0.653576437587658,0.426407697790449,0.468297455968689,0.44637194553255,0.379784466740988,0.17785209959123,0.417094017094017,0.54127874595918
"205","primary","agnostic","IWP07-reg007","Myeloid",0.513405590416429,0.634916645723381,0.553392088542734,0.596912656533039,0.553392088542734,0.513405590416429,0.532649437758927,0.468403473613894,0.240480961923848,0.434558004898686,0.574161118069905
"206","primary","agnostic","IWP07-reg009","Myeloid",0.517349101863215,0.627004415524053,0.419372343311929,0.713851038497156,0.419372343311929,0.517349101863215,0.463236763236763,0.342425978987584,0.177153772683859,0.422425978987584,0.572176758693634
"207","primary","agnostic","IWP08-reg001","Myeloid",0.735364601163985,0.93629753067717,0.718634994981599,0.941145119537079,0.718634994981599,0.735364601163985,0.726903553299493,0.181169757489301,0.133225826459096,0.185387334863239,0.835831065920578
"208","primary","agnostic","IWP08-reg002","Myeloid",0.538205980066445,0.808533077660594,0.39356210142727,0.883499214248298,0.39356210142727,0.538205980066445,0.454657077705666,0.187568157033806,0.100950303785636,0.256504128368905,0.67336952886352
"209","primary","agnostic","IWP08-reg003","Myeloid",0.591504565303692,0.826491585925548,0.52262364082778,0.863019169329074,0.52262364082778,0.591504565303692,0.554934823091248,0.243076329248287,0.143780758467625,0.275113384155167,0.70899807561462
"210","primary","agnostic","IWP08-reg004","Myeloid",0.497605109100585,0.760248447204969,0.409011373578303,0.819433817903596,0.409011373578303,0.497605109100585,0.448979591836735,0.250066542454086,0.124434389140271,0.304232100079851,0.628926778152777
"211","primary","agnostic","IWP08-reg006","Myeloid",0.706741299586274,0.921688947329973,0.730382293762576,0.912820141802923,0.730382293762575,0.706741299586274,0.718367346938775,0.230868636925497,0.163164400494438,0.223395887178335,0.814215123458124
"212","primary","agnostic","IWP08-reg007","Myeloid",0.717425931825422,0.84954954954955,0.457351746547522,0.944475743348983,0.457351746547522,0.717425931825422,0.558601016991194,0.150198574094454,0.107756351978564,0.235609359299488,0.783487740687486
"213","primary","agnostic","IWP08-reg008","Myeloid",0.703544575725027,0.779911964785914,0.284164859002169,0.954924056834885,0.284164859002169,0.703544575725027,0.404820766378245,0.11046511627907,0.0777171333649739,0.273493118177504,0.741728270255471
"214","primary","agnostic","IWP08-reg009","Myeloid",0.677621283255086,0.777696615534453,0.240221914008322,0.958775265159096,0.240221914008322,0.677621283255086,0.354699979520786,0.0939774983454666,0.0636811530259578,0.265093021545702,0.72765894939477
"215","primary","agnostic","IWP09-reg002","Myeloid",0.507606490872211,0.783677607400836,0.369645494830133,0.86429070580014,0.369645494830133,0.507606490872211,0.427777777777778,0.199939166582176,0.101490418736693,0.274561492446517,0.645642049136524
"216","primary","agnostic","IWP09-reg003","Myeloid",0.520556350992023,0.744616525484156,0.460244740490687,0.787802890853677,0.460244740490687,0.520556350992023,0.488546199129767,0.294944498069498,0.153535231660232,0.333594755469755,0.63258643823809
"217","primary","agnostic","IWP09-reg004","Myeloid",0.420509291121817,0.757575757575758,0.400655737704918,0.772324748191712,0.400655737704918,0.420509291121817,0.410342511752854,0.27817929450055,0.116976977935194,0.29196381563203,0.589042524348787
"218","primary","agnostic","IWP09-reg005","Myeloid",0.480927375408699,0.746123193624274,0.478603825675409,0.747882579403272,0.478603825675409,0.480927375408699,0.479762787249815,0.326401914494535,0.156975616066231,0.327986546795162,0.613525284516486
"219","primary","agnostic","IWP09-reg006","Myeloid",0.503767660910518,0.754775425916365,0.403191355697952,0.822225971542658,0.403191355697952,0.503767660910518,0.447902854351316,0.247474747474747,0.124669774669775,0.309207459207459,0.629271543413442
"220","primary","agnostic","IWP10-reg001","Myeloid",0.816808837924766,0.749751078659144,0.413229571984436,0.94992163308995,0.413229571984436,0.816808837924766,0.548811425349995,0.177470591155011,0.144959547327145,0.350796644661736,0.783279958291955
"221","primary","agnostic","IWP10-reg002","Myeloid",0.831763122476447,0.749788502598397,0.472436931962966,0.943000455996352,0.472436931962966,0.831763122476447,0.602600216684724,0.212218343383053,0.176515391939067,0.373627419866709,0.790775812537422
"222","primary","agnostic","IWP10-reg003","Myeloid",0.803414195867026,0.739701637486849,0.316643059490085,0.961632882093007,0.316643059490085,0.803414195867026,0.454254508509017,0.130529624243561,0.104869353098466,0.331191068161561,0.771557916676937
"223","primary","agnostic","IWP10-reg004","Myeloid",0.843008144169122,0.71856172109274,0.32229214971845,0.966475485661425,0.32229214971845,0.843008144169122,0.466308827758075,0.137013295346629,0.115503323836657,0.35838081671415,0.780784932630931
"224","primary","agnostic","IWP10-reg005","Myeloid",0.848191475057147,0.739889080730393,0.38816072857055,0.961614307085543,0.38816072857055,0.848191475057147,0.532590341100979,0.162867091518297,0.138142478593172,0.355889888969187,0.79404027789377
"225","primary","agnostic","IWP10-reg006","Myeloid",0.856628365631967,0.726424308193163,0.331255388288348,0.96972330870636,0.331255388288348,0.856628365631967,0.477761836441894,0.136586165702373,0.117003583893561,0.353212620927128,0.791526336912565
"226","primary","agnostic","IWP10-reg007","Myeloid",0.263513513513513,0.799107142857143,0.0193164933135215,0.986349405134627,0.0193164933135215,0.263513513513513,0.0359944623904015,0.0147940823670532,0.0038984406237505,0.201819272291084,0.531310328185328
"227","primary","agnostic","IWP11-reg003","Myeloid",0.685550604710376,0.651360748111737,0.357134961865812,0.879980563654033,0.357134961865812,0.685550604710376,0.469622093023256,0.220285113344239,0.151016592661837,0.422855807431643,0.668455676411056
"228","primary","agnostic","IWP11-reg004","Myeloid",0.72745450909818,0.717735728030789,0.292467240131843,0.9425911886109,0.292467240131843,0.72745450909818,0.417201834862385,0.138221718581576,0.100550012437467,0.343799231640917,0.722595118564485
"229","primary","agnostic","IWP11-reg005","Myeloid",0.72433734939759,0.76311885053881,0.331312685991403,0.944704915655663,0.331312685991403,0.72433734939759,0.454662330787265,0.139439553793428,0.101001276795914,0.304851824474162,0.7437280999682
"230","primary","agnostic","IWP11-reg006","Myeloid",0.569591950810509,0.694581280788177,0.646163601775523,0.622363903874448,0.646163601775523,0.569591950810509,0.605466428995841,0.494745575221239,0.281803097345133,0.436117256637168,0.632086615799343
"231","recurrent","agnostic","IWR05-reg001","Myeloid",0.510544815465729,0.67316224445411,0.629779266850611,0.558095924990984,0.629779266850611,0.510544815465729,0.563928350833848,0.521300961978928,0.266147503435639,0.422604422604423,0.59185352995992
"232","recurrent","agnostic","IWR05-reg002","Myeloid",0.583846637335009,0.720108066383636,0.719241192411924,0.584890282131661,0.719241192411924,0.583846637335009,0.644509973980919,0.551186558115365,0.321808418499913,0.44742768058202,0.651977351859323
"233","recurrent","agnostic","IWR05-reg003","Myeloid",0.685589519650655,0.664593053395542,0.232730506967092,0.934402332361516,0.232730506967092,0.685589519650655,0.347498893315626,0.129217921227852,0.0885904525448595,0.380656810743708,0.675091286523098
"234","recurrent","agnostic","IWR05-reg004","Myeloid",0.619277440706012,0.690440377705356,0.377394957983193,0.856839157938401,0.377394957983193,0.619277440706012,0.468984962406015,0.232540242416469,0.144006926184827,0.381581478868723,0.654858909205684
"235","recurrent","agnostic","IWR05-reg005","Myeloid",0.499031476997579,0.703824132324875,0.596066711655259,0.615998515219005,0.596066711655259,0.499031476997579,0.543250010982735,0.466895278290688,0.232995440328598,0.390888193842559,0.601427804661227
"236","recurrent","agnostic","IWR05-reg006","Myeloid",0.617944219251013,0.757127572534458,0.725786967952817,0.655764513491415,0.725786967952817,0.617944219251013,0.667538069407228,0.50987105928805,0.315071873650441,0.434110679252267,0.687535895892736
"237","recurrent","agnostic","IWR05-reg007","Myeloid",0.483695652173913,0.742213218536338,0.440351841671248,0.774167987321712,0.440351841671248,0.483695652173913,0.461007194244604,0.295450490633363,0.142908117752007,0.324531668153434,0.612954435355126
