"","test","model","roi","class","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy"
"37","primary","aware","IWP10-reg004","Tumor",0.829857510465876,0.87390412236523,0.914195049714407,0.760346226670273,0.914195049714407,0.829857510465876,0.869987115477533,0.618162393162393,0.512986704653371,0.561134852801519,0.851880816415553
"38","primary","aware","IWP10-reg005","Tumor",0.869290941206157,0.833500725365473,0.88988523561755,0.804675716440422,0.88988523561755,0.869290941206157,0.87946754194019,0.607515931936141,0.528108096270503,0.593456408908745,0.851395833285815
"39","primary","aware","IWP10-reg006","Tumor",0.875215339674931,0.859278253799487,0.912177985948478,0.804815183644778,0.912177985948478,0.875215339674931,0.89331447574634,0.625471410836008,0.547422173291795,0.600126490360966,0.867246796737209
"40","primary","aware","IWP10-reg007","Tumor",0.718112911657083,0.693452380952381,0.884009009009009,0.430570221752904,0.884009009009009,0.718112911657083,0.792471877704067,0.764894042383047,0.549280287884846,0.621351459416233,0.705782646304732
"41","primary","aware","IWP11-reg003","Tumor",0.780958420146752,0.616067979915025,0.684369294276415,0.725164810184133,0.684369294276415,0.780958420146752,0.729480453545439,0.515961673288151,0.40294461322739,0.588782425800421,0.698513200030889
"42","primary","aware","IWP11-reg004","Tumor",0.698990948211901,0.854959349593496,0.933696729435084,0.492906693331667,0.933696729435084,0.698990948211901,0.799473862864902,0.745031922832426,0.520770570188773,0.557751305934054,0.776975148902698
"43","primary","aware","IWP11-reg005","Tumor",0.872195370134826,0.796873454041753,0.893050635549073,0.762256293772478,0.893050635549073,0.872195370134826,0.882499806954776,0.660405886701163,0.576002956790538,0.644983536052685,0.83453441208829
"44","primary","aware","IWP11-reg006","Tumor",0.77536231884058,0.584394904458599,0.450526315789474,0.855477855477855,0.450526315789474,0.77536231884058,0.569906790945406,0.305309734513274,0.236725663716814,0.525442477876106,0.679878611649589
"45","recurrent","aware","IWR05-reg001","Tumor",0.785714285714286,0.571659048131218,0.348306332842415,0.901535069120516,0.348306332842415,0.785714285714286,0.48265306122449,0.225627784949819,0.177278973889143,0.508974305584475,0.678686666922752
"46","recurrent","aware","IWR05-reg002","Tumor",0.827724896098673,0.586704662244231,0.411024565608149,0.907180005778677,0.411024565608149,0.827724896098673,0.549288256227758,0.258409838905249,0.213892257058722,0.520388013164732,0.707214779171452
"47","recurrent","aware","IWR05-reg003","Tumor",0.753987051950103,0.78125,0.896208708708709,0.559015001415228,0.896208708708709,0.753987051950103,0.818969213618043,0.71470488658165,0.538878230448031,0.601286536508295,0.767618525975051
"48","recurrent","aware","IWR05-reg004","Tumor",0.861481528743699,0.680332624250628,0.731379665240236,0.829390962671906,0.731379665240236,0.861481528743699,0.791117360989043,0.502565253639454,0.432950682998781,0.591964342974412,0.770907076497164
"49","recurrent","aware","IWR05-reg005","Tumor",0.786414194915254,0.566605214643139,0.41921366556081,0.869603880355699,0.41921366556081,0.786414194915254,0.546894424236843,0.28458378867242,0.223800731054754,0.533858386403889,0.676509704779197
"50","recurrent","aware","IWR05-reg006","Tumor",0.832311408398365,0.684261568301469,0.567168903519878,0.89140897605583,0.567168903519878,0.832311408398365,0.674623493975904,0.332037756801777,0.276358813005121,0.487260164106361,0.758286488349917
"51","recurrent","aware","IWR05-reg007","Tumor",0.867312072892939,0.594959729799948,0.494159636599611,0.90764962346413,0.494159636599611,0.867312072892939,0.629599007854485,0.313291703835861,0.271721677074041,0.549866190900981,0.731135901346443
"52","recurrent","aware","IWR05-reg008","Tumor",0.791899533171149,0.701231367465975,0.723189624114327,0.773686092241687,0.723189624114327,0.791899533171149,0.755986567492075,0.49639348542707,0.393093769378896,0.543555599073077,0.746565450318562
"53","recurrent","aware","IWR05-reg009","Tumor",0.80585030111844,0.673401374713601,0.728860453052049,0.760974461574673,0.728860453052049,0.80585030111844,0.765424252054297,0.521407566166575,0.420176444200768,0.576484075163236,0.73962583791602
"54","recurrent","aware","IWR06-reg001","Tumor",0.644014223627025,0.500393143576034,0.339088828791346,0.779328924810189,0.339088828791346,0.644014223627025,0.444262741891524,0.284701912260967,0.183352080989876,0.540719910011249,0.572203683601529
"55","recurrent","aware","IWR06-reg002","Tumor",0.825501875137878,0.714373615555009,0.763284038755737,0.785839989170164,0.763284038755737,0.825501875137878,0.793174712521859,0.527338296882271,0.435318752908329,0.570323406235458,0.769937745346443
"56","recurrent","aware","IWR06-reg003","Tumor",0.639800851432282,0.809961089494163,0.87896510705789,0.510396233817183,0.87896510705789,0.639800851432282,0.740552052449159,0.683247880102544,0.43714257542891,0.497337803194636,0.724880970463223
"57","recurrent","aware","IWR06-reg004","Tumor",0.627518796992481,0.713016204913748,0.791690381331816,0.524111431316042,0.791690381331816,0.627518796992481,0.700109051254089,0.634784268804887,0.398339060710195,0.503150057273769,0.670267500953115
"58","recurrent","aware","IWR06-reg005","Tumor",0.679324894514768,0.88041658917612,0.941262446332328,0.493227755782455,0.941262446332328,0.679324894514768,0.789125023932606,0.738281820394256,0.501533219761499,0.532830372353371,0.779870741845444
"59","recurrent","aware","IWR06-reg006","Tumor",0.732756104679444,0.66654923375022,0.665488602226542,0.733688802714493,0.665488602226542,0.732756104679444,0.697504283002269,0.475153700365183,0.348171774603615,0.523182175380206,0.699652669214832
"60","recurrent","aware","IWR06-reg007","Tumor",0.785929144385027,0.922469490308686,0.977551444606111,0.500779423226812,0.977551444606111,0.785929144385027,0.871329319129227,0.811169852243459,0.637522027924631,0.652162125525281,0.854199317346857
"61","recurrent","aware","IWR07-reg001","Tumor",0.625154130702836,0.624705882352941,0.514459665144597,0.723761926397092,0.514459665144597,0.625154130702836,0.56443083774005,0.388782358581016,0.243048897411314,0.472435282837967,0.624930006527889
"62","recurrent","aware","IWR07-reg002","Tumor",0.613107822410148,0.706261757592045,0.67975388221506,0.642228739002933,0.67975388221506,0.613107822410148,0.644713074892316,0.504197201865423,0.309127248500999,0.454763491005996,0.659684790001096
"63","recurrent","aware","IWR07-reg003","Tumor",0.571182053494392,0.766233766233766,0.88031914893617,0.372474747474747,0.88031914893617,0.571182053494392,0.692830978545264,0.750647668393782,0.428756476683938,0.487046632124352,0.668707909864079
"64","recurrent","aware","IWR07-reg004","Tumor",0.379821958456973,0.749147727272727,0.773066049858648,0.349340928661323,0.773066049858648,0.379821958456973,0.509377249058042,0.692294243629529,0.262948555443857,0.340137243760654,0.56448484286485
"65","recurrent","aware","IWR07-reg005","Tumor",0.574672489082969,0.729106628242075,0.875,0.341891891891892,0.875,0.574672489082969,0.693726937269373,0.767426273458445,0.441018766756032,0.50402144772118,0.651889558662522
"66","recurrent","aware","IWR08-reg001","Tumor",0.835572272971521,0.660384766391834,0.642561983471074,0.846076458752515,0.642561983471074,0.835572272971521,0.726465779023593,0.422186932849365,0.352767695099819,0.549001814882033,0.747978519681677
"67","recurrent","aware","IWR08-reg002","Tumor",0.827518339595634,0.686209054871688,0.754609234785446,0.773336468375264,0.754609234785446,0.827518339595634,0.789383853899983,0.538335580812946,0.44548256597958,0.590348680408399,0.756863697233661
"68","recurrent","aware","IWR08-reg003","Tumor",0.846501128668172,0.567665758401453,0.440658049353702,0.901875901875902,0.440658049353702,0.846501128668172,0.579598145285935,0.286917098445596,0.242875647668394,0.551165803108808,0.707083443534812
"69","recurrent","aware","IWR08-reg004","Tumor",0.854824431985837,0.642275300289935,0.770342137918809,0.759138381201044,0.770342137918809,0.854824431985837,0.810387430649447,0.583974727168294,0.499195864445721,0.648018380241241,0.748549866137886
"70","recurrent","aware","IWR08-reg005","Tumor",0.831379962192817,0.719188767550702,0.802847754654983,0.756150902132313,0.802847754654984,0.831379962192817,0.816864784546805,0.579028021015762,0.481392294220665,0.599605954465849,0.775284364871759
"71","recurrent","aware","IWR08-reg006","Tumor",0.833401892225422,0.764449968924798,0.842411642411642,0.752293577981651,0.842411642411642,0.833401892225422,0.837882547559967,0.601732673267327,0.501485148514851,0.59529702970297,0.79892593057511
"72","recurrent","aware","IWR08-reg007","Tumor",0.774903969270166,0.813018506700702,0.92810698073856,0.536929722895375,0.92810698073856,0.774903969270166,0.844614396963184,0.7569883301671,0.586593261737681,0.632031946652192,0.793961237985434
"73","recurrent","aware","IWR09-reg001","Tumor",0.52628162171218,0.773309368681195,0.892499467291711,0.313412450298965,0.892499467291711,0.52628162171218,0.662126202081412,0.781474511087472,0.411275673021848,0.460813354062679,0.649795495196687
"74","recurrent","aware","IWR09-reg002","Tumor",0.689786059351277,0.610289231630119,0.556691597708466,0.734953459967148,0.556691597708466,0.689786059351277,0.616133151336357,0.415024857300681,0.286278360850263,0.514249473188895,0.650037645490698
"75","recurrent","aware","IWR09-reg003","Tumor",0.693281402142162,0.592596369569651,0.681394050562246,0.60588051298092,0.681394050562246,0.693281402142162,0.687286329083377,0.556891098056936,0.386082241301401,0.56660641662901,0.642938885855906
"76","recurrent","aware","IWR09-reg004","Tumor",0.66258165211862,0.579104099347399,0.633084783209058,0.610269079254857,0.633084783209058,0.66258165211862,0.64749745791436,0.522912762227193,0.346472401910404,0.547276464542652,0.620842875733009
"77","recurrent","aware","IWR09-reg005","Tumor",0.60041928721174,0.654956896551724,0.641433370660694,0.614560161779575,0.641433370660694,0.60041928721174,0.620249052517596,0.506907545164718,0.304357066950053,0.474495217853348,0.627688091881732
"78","recurrent","aware","IWR09-reg006","Tumor",0.737408036219581,0.570741482965932,0.548862679022746,0.754237288135593,0.548862679022746,0.737408036219581,0.629316590195605,0.414594087282966,0.305725011731581,0.557015485687471,0.654074759592757
"79","recurrent","aware","IWR10-reg001","Tumor",0.723370429252782,0.64463601532567,0.786290322580645,0.563179916317992,0.786290322580645,0.723370429252782,0.753519182997516,0.643807574206755,0.465711361310133,0.592289321050836,0.684003222289226
"80","recurrent","aware","IWR10-reg002","Tumor",0.48413344182262,0.64070796460177,0.745614035087719,0.363453815261044,0.745614035087719,0.48413344182262,0.587074494326591,0.685061315496098,0.331661092530658,0.444816053511706,0.562420703212195
"81","recurrent","aware","IWR10-reg003","Tumor",0.659963436928702,0.65949449125081,0.523662737987307,0.773722627737226,0.523662737987307,0.659963436928702,0.583965220907896,0.361922090811347,0.238855346952279,0.45612439004218,0.659728964089756
"82","recurrent","aware","IWR10-reg004","Tumor",0.695444015444015,0.665202242084533,0.670788023238493,0.69008329404369,0.670788023238493,0.695444015444015,0.682893539581438,0.495182012847966,0.344371367390639,0.51338329764454,0.680323128764274
"83","recurrent","aware","IWR10-reg005","Tumor",0.731970564186427,0.610452215165659,0.4678582627783,0.829572631797858,0.4678582627783,0.731970564186427,0.57084555541385,0.318755212677231,0.233319432860717,0.498696830692244,0.671211389676043
"84","recurrent","aware","IWR10-reg006","Tumor",0.680672268907563,0.64118270703263,0.502612671456564,0.790329606505009,0.502612671456564,0.680672268907563,0.578245350366335,0.347552071324264,0.23656905695181,0.470678656521405,0.660927487970097
"85","recurrent","aware","IWR10-reg007","Tumor",0.745320197044335,0.660550458715596,0.660698689956332,0.745194677180877,0.660698689956332,0.745320197044335,0.700462962962963,0.47001620745543,0.350312572354712,0.530215327622135,0.702935327879966
"86","recurrent","aware","IWR10-reg008","Tumor",0.73704751683091,0.641205458680819,0.666137566137566,0.715146390444985,0.666137566137566,0.73704751683091,0.699800824493955,0.492716696312677,0.363155617518389,0.54516609778376,0.689126487755864
"87","recurrent","aware","IWR10-reg009","Tumor",0.736382173026507,0.682511607340261,0.63773965691221,0.773296593186373,0.63773965691221,0.736382173026507,0.683520346086251,0.43149824032177,0.317747611865259,0.498240321769734,0.709446890183384
"88","recurrent","aware","IWR11-reg002","Tumor",0.494186046511628,0.663934426229508,0.508982035928144,0.650602409638554,0.508982035928144,0.494186046511628,0.501474926253687,0.413461538461538,0.204326923076923,0.401442307692308,0.579060236370568
"89","recurrent","aware","IWR11-reg003","Tumor",0.559660509236146,0.716841103710752,0.790215705625264,0.460682401858872,0.790215705625264,0.559660509236146,0.655249006312836,0.655861165684348,0.367059593975115,0.464505566470203,0.638250806473449
"90","recurrent","aware","IWR11-reg004","Tumor",0.734681021647005,0.734532725496581,0.797327532628962,0.660735207967194,0.797327532628962,0.734681021647005,0.764723414401526,0.587036912526054,0.431284878639145,0.54091306394137,0.734606873571793
"91","recurrent","aware","IWR11-reg005","Tumor",0.669223826714801,0.724276908487435,0.71833373698232,0.675735456757355,0.71833373698232,0.669223826714801,0.692909706809952,0.512369942196532,0.342890173410405,0.477341040462428,0.696750367601118
"92","recurrent","aware","IWR11-reg006","Tumor",0.472951926072059,0.738340237872511,0.699370489789651,0.521177247429488,0.699370489789651,0.472951926072059,0.564296333002973,0.562755638658408,0.266156363211406,0.380565618791633,0.605646081972285
"93","recurrent","aware","IWR11-reg007","Tumor",0.605892705821003,0.70254804577845,0.771369294605809,0.518362144507289,0.771369294605809,0.605892705821003,0.678690080683436,0.623541844490509,0.377799455350973,0.489777669389912,0.654220375799726
"94","primary","aware","IWP05-reg001","Lymphoid",0.903225806451613,0.986583724061093,0.162318840579711,0.999717753316398,0.16231884057971,0.903225806451613,0.275184275184275,0.00286997176318104,0.00259223256029255,0.015970004166088,0.944904765256353
"95","primary","aware","IWP05-reg002","Lymphoid",0.59493670886076,0.97798781768536,0.417777777777778,0.989123507668777,0.417777777777778,0.59493670886076,0.490861618798956,0.0258624217375292,0.0153865040716946,0.0368293980439497,0.78646226327306
"96","primary","aware","IWP05-reg003","Lymphoid",0.759927797833935,0.984044822388442,0.428716904276985,0.996170788587223,0.428716904276986,0.759927797833935,0.548177083333333,0.0155116897662047,0.0117877642447151,0.0274954500909982,0.871986310111188
"97","primary","aware","IWP05-reg004","Lymphoid",0.590551181102362,0.99245150810587,0.487012987012988,0.995018520883893,0.487012987012987,0.590551181102362,0.533807829181495,0.0119894266473661,0.00708037006734219,0.0145383598716093,0.791501344604116
"98","primary","aware","IWP05-reg005","Lymphoid",0.386454183266932,0.997786857337419,0.832618025751072,0.98278464032195,0.832618025751073,0.386454183266932,0.527891156462585,0.0276980798940631,0.0107040388435224,0.0128558817038181,0.692120520302176
"99","primary","aware","IWP05-reg006","Lymphoid",0.69633152173913,0.993683824300241,0.809636650868879,0.988347844220844,0.809636650868878,0.69633152173913,0.748721694667641,0.0371454527102049,0.0258655496113859,0.03194710810538,0.845007673019686
"100","primary","aware","IWP05-reg007","Lymphoid",0.440092165898617,0.998207628333811,0.792531120331948,0.991348926626081,0.79253112033195,0.440092165898617,0.565925925925926,0.015319449346982,0.00674196964348747,0.00850688316272503,0.719149897116214
"101","primary","aware","IWP05-reg008","Lymphoid",0.696780893042575,0.971298694434167,0.381900967558338,0.9921174819134,0.381900967558338,0.696780893042575,0.493382352941176,0.0248189479652586,0.0172933687276101,0.04528233808407,0.834039793738371
"102","primary","aware","IWP05-reg010","Lymphoid",0.720306513409962,0.994317346788811,0.618421052631577,0.996416298478154,0.618421052631579,0.720306513409962,0.665486725663717,0.0126245525781174,0.00909354745090452,0.0147044597078456,0.857311930099386
"103","primary","aware","IWP06-reg001","Lymphoid",0.953846153846154,0.978780257780572,0.132762312633833,0.999839434810533,0.132762312633833,0.953846153846154,0.233082706766917,0.00339407863819122,0.00323742885489008,0.024385149600543,0.966313205813363
"104","primary","aware","IWP06-reg005","Lymphoid",0.352739726027397,0.998303597543141,0.780303030303028,0.989046653144016,0.78030303030303,0.352739726027397,0.485849056603774,0.0167941565537471,0.00592396618162995,0.00759187899005004,0.675521661785269
"105","primary","aware","IWP06-reg006","Lymphoid",0.297180043383948,0.998952259475219,0.856250000000006,0.985440165370961,0.85625,0.297180043383948,0.44122383252818,0.0205684201133271,0.00611252398161781,0.00713871413911569,0.648066151429583
"106","primary","aware","IWP06-reg007","Lymphoid",0.539130434782609,0.996862421956708,0.652631578947365,0.994970423559928,0.652631578947368,0.539130434782609,0.59047619047619,0.0108157251238322,0.00583108658850085,0.00893472945012226,0.767996428369658
"107","primary","aware","IWP07-reg001","Lymphoid",0.526530612244898,0.991087428086391,0.40566037735849,0.994510954431458,0.405660377358491,0.526530612244898,0.458259325044405,0.011421378956692,0.00601370565474803,0.0148244837070533,0.758809020165644
"108","primary","aware","IWP07-reg002","Lymphoid",0.950819672131147,0.981473502800517,0.212454212454213,0.9997366804178,0.212454212454212,0.950819672131147,0.347305389221557,0.0052288702211555,0.00497171266929539,0.0234013372192697,0.966146587465832
"109","primary","aware","IWP07-reg003","Lymphoid",0.703703703703704,0.988213044816818,0.298429319371727,0.997868277301594,0.298429319371728,0.703703703703704,0.419117647058823,0.00707454473994498,0.00497838333551684,0.0166819511769073,0.845958374260261
"110","primary","aware","IWP07-reg004","Lymphoid",0.62406015037594,0.993795947642101,0.590047393364927,0.994616323307731,0.590047393364929,0.62406015037594,0.606577344701583,0.0141069155706406,0.00880356385235469,0.0149200961674445,0.808928049009021
"111","primary","aware","IWP07-reg006","Lymphoid",0.769503546099291,0.99468610035679,0.756097560975609,0.995063791008505,0.75609756097561,0.769503546099291,0.76274165202109,0.020958751393534,0.0161278335191379,0.0213303604607952,0.88209482322804
"112","primary","aware","IWP07-reg007","Lymphoid",0.695852534562212,0.991006385466319,0.43019943019943,0.997014115092291,0.43019943019943,0.695852534562212,0.53169014084507,0.00966377198842129,0.00672456023157426,0.0156312625250501,0.843429460014265
"113","primary","aware","IWP07-reg009","Lymphoid",0.870588235294118,0.995055576849368,0.364532019704436,0.999576466964423,0.364532019704433,0.870588235294118,0.513888888888889,0.00324737344794651,0.00282712511938873,0.00775549188156638,0.932821906071743
"114","primary","aware","IWP08-reg001","Lymphoid",0.933411078717201,0.958664546899841,0.962481962481962,0.926860509798898,0.962481962481962,0.933411078717201,0.947723639808182,0.531848911492898,0.496433666191155,0.515784903553929,0.946037812808521
"115","primary","aware","IWP08-reg002","Lymphoid",0.803441682600382,0.956887486855941,0.927593818984548,0.876263842079923,0.927593818984548,0.803441682600382,0.861065573770492,0.407384327776912,0.327309549774108,0.352858700732201,0.880164584728162
"116","primary","aware","IWP08-reg003","Lymphoid",0.904269424555821,0.929915048543689,0.880681818181818,0.944384532429518,0.880681818181818,0.904269424555821,0.89231976972393,0.363890765222426,0.32905529286886,0.373636977709158,0.917092236549755
"117","primary","aware","IWP08-reg004","Lymphoid",0.731046312178388,0.967166775385953,0.933829973707274,0.850152905198777,0.933829973707274,0.731046312178388,0.820088512603425,0.38794250731967,0.283603939313282,0.303699760447165,0.84910654378217
"118","primary","aware","IWP08-reg006","Lymphoid",0.970948012232416,0.942003017729159,0.919078947368421,0.979505785448127,0.919078947368421,0.970948012232416,0.94430174395025,0.404202719406675,0.392459826946848,0.427014271266434,0.956475514980787
"119","primary","aware","IWP08-reg007","Lymphoid",0.93725966403562,0.963341270835944,0.88784509202454,0.980233373716763,0.88784509202454,0.93725966403562,0.911883430146697,0.23642279534906,0.221589549739222,0.249581319680367,0.950300467435782
"120","primary","aware","IWP08-reg008","Lymphoid",0.936138241923366,0.971819078483866,0.861687413554633,0.987825837868805,0.861687413554634,0.936138241923366,0.897371263953907,0.157925961082107,0.147840531561462,0.171570953962981,0.953978660203616
"121","primary","aware","IWP08-reg009","Lymphoid",0.907877744296169,0.970645619013835,0.864344262295082,0.98082265435971,0.864344262295082,0.907877744296169,0.885576317446987,0.170821383925289,0.155084932715641,0.179424957717479,0.939261681655002
"122","primary","aware","IWP09-reg002","Lymphoid",0.642857142857143,0.980904727866844,0.193965517241379,0.99740421555394,0.193965517241379,0.642857142857143,0.298013245033113,0.007097232079489,0.00456250633681436,0.0235222548920207,0.811880935361993
"123","primary","aware","IWP09-reg003","Lymphoid",0.391156462585034,0.996764346764347,0.591259640102829,0.992744076693893,0.591259640102828,0.391156462585034,0.470829068577277,0.0118243243243243,0.00462516087516087,0.0078225546975547,0.69396040467469
"124","primary","aware","IWP09-reg004","Lymphoid",0.767741935483871,0.984424727553284,0.269230769230769,0.998239694880446,0.269230769230769,0.767741935483871,0.398659966499162,0.00741875269228928,0.00569568755085435,0.0211554109031733,0.876083331518577
"125","primary","aware","IWP09-reg005","Lymphoid",0.512820512820513,0.995914926728051,0.240963855421686,0.99876446872155,0.240963855421687,0.512820512820513,0.327868852459016,0.00252247590712114,0.00129357738826725,0.0053683461613091,0.754367719774282
"126","primary","aware","IWP09-reg006","Lymphoid",0.823529411764706,0.991683748169839,0.330188679245283,0.999114939815907,0.330188679245283,0.823529411764706,0.471380471380471,0.00495337995337995,0.00407925407925408,0.0123543123543124,0.907606579967272
"127","primary","aware","IWP10-reg001","Lymphoid",0.542955326460481,0.999550033747469,0.897727272727281,0.996684779899297,0.897727272727273,0.542955326460481,0.676659528907923,0.00722191889611357,0.00392117933191046,0.00436789596465975,0.771252680103975
"128","primary","aware","IWP10-reg002","Lymphoid",0.679012345679012,0.999166292567178,0.894308943089433,0.996673490276356,0.894308943089431,0.679012345679012,0.771929824561403,0.010282450015868,0.00698191050460171,0.00780704538241828,0.839089319123095
"129","primary","aware","IWP10-reg003","Lymphoid",0.619512195121951,0.998797991939475,0.71348314606742,0.99816280384398,0.713483146067416,0.619512195121951,0.663185378590078,0.00480836890744476,0.00297884317680724,0.00417507153914716,0.809155093530713
"130","primary","aware","IWP10-reg004","Lymphoid",0.717391304347826,0.998851619694722,0.827956989247313,0.99782509978251,0.827956989247312,0.717391304347826,0.768718801996672,0.00764482431149098,0.00548433048433048,0.00662393162393162,0.858121462021274
"131","primary","aware","IWP10-reg005","Lymphoid",0.601436265709156,0.99902452001951,0.883905013192611,0.995097606218532,0.883905013192612,0.601436265709156,0.715811965811966,0.0121980596982239,0.00733635547379717,0.00829993649125112,0.800230392864333
"132","primary","aware","IWP10-reg006","Lymphoid",0.485,0.998794069660211,0.791836734693885,0.995146774725534,0.791836734693877,0.485,0.601550387596899,0.00936965636785271,0.00454428333840856,0.00573891452530978,0.741897034830106
"133","primary","aware","IWP10-reg007","Lymphoid",0.981707317073171,0.932317073170732,0.194679564691657,0.999673095782936,0.194679564691657,0.981707317073171,0.324924318869828,0.0163934426229508,0.01609356257497,0.0826669332267093,0.957012195121951
"134","primary","aware","IWP11-reg003","Lymphoid",0.578807947019868,0.986434108527132,0.609483960948396,0.984621336686333,0.609483960948396,0.578807947019868,0.59375,0.0352886188361767,0.020425333021734,0.0335125029212433,0.7826210277735
"135","primary","aware","IWP11-reg004","Lymphoid",0.57037037037037,0.99902536827156,0.814814814814823,0.996777061569238,0.814814814814815,0.57037037037037,0.671023965141612,0.00746248030734363,0.00425637765678118,0.00522373621514054,0.784697869320965
"136","primary","aware","IWP11-reg005","Lymphoid",0.565428109854604,0.998112754349243,0.864197530864199,0.990836938379262,0.864197530864197,0.565428109854604,0.68359375,0.020798333445333,0.0117599623681204,0.0136079564545393,0.781770432101924
"137","primary","aware","IWP11-reg006","Lymphoid",0.708333333333333,0.988148984198646,0.548387096774194,0.994039171160942,0.548387096774194,0.708333333333333,0.618181818181818,0.0199115044247788,0.014103982300885,0.0257190265486726,0.84824115876599
"138","recurrent","aware","IWR05-reg001","Lymphoid",0.850877192982456,0.983430269048914,0.196754563894523,0.999277210884354,0.196754563894523,0.850877192982456,0.319604612850082,0.00474742847624204,0.0040394786157498,0.0205305459542748,0.917153731015685
"139","recurrent","aware","IWR05-reg002","Lymphoid",0.891566265060241,0.987874365923146,0.174940898345153,0.999683566556501,0.174940898345154,0.891566265060241,0.292490118577075,0.00287545470292742,0.00256365840983891,0.0146544257751602,0.939720315491694
"140","recurrent","aware","IWR05-reg003","Lymphoid",0.903225806451613,0.989807474518686,0.237288135593221,0.999656868351824,0.23728813559322,0.903225806451613,0.375838926174497,0.00349847646992439,0.00315991423089945,0.0133167814016477,0.94651664048515
"141","recurrent","aware","IWR05-reg004","Lymphoid",0.780487804878049,0.99352072722584,0.389057750759879,0.998833327932074,0.389057750759878,0.780487804878049,0.519269776876268,0.00525876996087988,0.00410440582312576,0.0105496055922529,0.887004266051944
"142","recurrent","aware","IWR05-reg005","Lymphoid",0.908256880733945,0.969312850007568,0.108791208791209,0.999609786553245,0.108791208791209,0.908256880733945,0.194308145240432,0.00410747258544673,0.00373064023815804,0.0342917436032709,0.938784865370756
"143","recurrent","aware","IWR05-reg006","Lymphoid",0.77992277992278,0.992941322802326,0.470862470862471,0.99821813748476,0.470862470862471,0.77992277992278,0.587209302325581,0.00798938861126535,0.00623110617558147,0.0132333888580418,0.886432051362553
"144","recurrent","aware","IWR05-reg007","Lymphoid",0.947368421052632,0.930367155000904,0.157549234135667,0.999222999222999,0.157549234135667,0.947368421052632,0.270168855534709,0.0135593220338983,0.0128456735057984,0.0815343443354148,0.938867788026768
"145","recurrent","aware","IWR05-reg008","Lymphoid",0.822784810126582,0.994521177126735,0.437710437710439,0.999077186737855,0.437710437710438,0.822784810126582,0.571428571428572,0.00515682626717582,0.00424295832109403,0.00969352785665329,0.908652993626659
"146","recurrent","aware","IWR05-reg009","Lymphoid",0.89010989010989,0.995143200480673,0.455056179775281,0.999497108373146,0.455056179775281,0.89010989010989,0.602230483271376,0.00453571250560734,0.0040372825599362,0.00887205303294622,0.942626545295282
"147","recurrent","aware","IWR06-reg001","Lymphoid",0.0308702791461412,1,1,0.664506593906321,1,0.0308702791461412,0.0598916852500796,0.34251968503937,0.0105736782902137,0.0105736782902137,0.515435139573071
